Entrez Gene id	Prediction confidence (1 for BKZ HDFs)
5935	0.380212
23116	0.380212
5724	0.380203
51619	0.380115
5118	0.380082
25946	0.380052
6507	0.379985
5657	0.379928
9722	0.379917
64127	0.379914
1672	0.379906
3957	0.379894
5264	0.379841
3429	0.379756
2918	0.379681
9404	0.379604
4356	0.379398
8601	0.379375
84699	0.379287
1132	0.379258
5174	0.379135
10950	0.37913
7551	0.379081
1514	0.379019
2621	0.378935
965	0.378898
84181	0.378801
7139	0.378782
127002	0.378482
58478	0.378468
8674	0.378209
80007	0.378127
51566	0.378127
7432	0.378054
6645	0.37804
51361	0.377961
56952	0.377942
159	0.377898
115677	0.377868
10494	0.377849
9218	0.377803
2560	0.377795
72	0.377703
22926	0.377694
6653	0.377272
782	0.377243
23397	0.377217
200081	0.377216
2050	0.37721
6283	0.377179
55823	0.377148
3681	0.377083
9319	0.377049
9928	0.377041
143425	0.376953
204851	0.376936
3626	0.376868
1233	0.376802
4026	0.376753
6366	0.376685
3597	0.376649
51099	0.376581
55209	0.376576
134	0.376506
84618	0.376489
1777	0.376456
25911	0.376456
114	0.376393
10409	0.376318
1397	0.376299
8897	0.376279
79705	0.376271
90993	0.376226
283742	0.376225
84787	0.376187
2778	0.376187
768	0.37614
463	0.376078
6768	0.376071
23072	0.376036
8541	0.376007
3624	0.375947
55297	0.375869
51295	0.375851
10608	0.375547
9572	0.37554
2913	0.375469
5345	0.375456
23138	0.375384
4496	0.375374
325	0.375367
57088	0.375363
55750	0.375269
23041	0.375269
10423	0.375269
27092	0.375209
23673	0.3752
3384	0.3751
55735	0.374949
107	0.374812
4338	0.374748
85458	0.374626
401145	0.374625
54069	0.374625
7773	0.374625
10420	0.374532
23412	0.374482
55663	0.374376
2232	0.374306
9466	0.374186
4135	0.374049
118924	0.374048
26037	0.37396
5789	0.37378
3475	0.37372
6641	0.373676
5619	0.373636
3804	0.373628
84894	0.373616
51237	0.373605
11069	0.373581
57326	0.373536
2029	0.373531
84959	0.373507
421	0.37348
2041	0.373409
3992	0.373406
2204	0.37324
3456	0.373192
28227	0.373171
84447	0.373148
8688	0.37313
3126	0.373113
2131	0.37311
7753	0.373056
58494	0.372919
23603	0.372902
2869	0.372863
10228	0.372719
23216	0.372637
5087	0.372469
23580	0.372459
8436	0.372282
4257	0.372211
5325	0.372121
54471	0.372097
6355	0.372077
9204	0.372028
10217	0.372027
57532	0.371981
57685	0.371978
3565	0.37197
3628	0.371966
9770	0.371953
89	0.371895
10158	0.371825
9189	0.371778
117	0.37168
23567	0.37157
5994	0.37151
9973	0.371498
23522	0.371493
6347	0.371428
64395	0.37142
64170	0.371399
6760	0.371242
9220	0.371221
4824	0.371212
3281	0.371016
84674	0.370843
6993	0.370821
55559	0.370765
54892	0.370765
27231	0.370676
64121	0.370668
58528	0.370668
51067	0.370646
83899	0.370646
112858	0.370617
7225	0.370501
90417	0.370499
1230	0.370482
687	0.370459
6890	0.370436
4899	0.370413
8618	0.370406
27350	0.370347
11151	0.370331
3705	0.370304
5136	0.370146
23293	0.370138
3212	0.37012
1543	0.36993
55970	0.369908
25988	0.369903
128312	0.369849
5991	0.369635
8638	0.369568
84105	0.369511
84632	0.369484
84331	0.369454
29896	0.369454
440	0.36927
1001	0.369261
55140	0.369165
2200	0.369136
64769	0.369092
4603	0.368989
79137	0.368839
256364	0.368696
402	0.368623
6010	0.368563
171546	0.368518
9741	0.368518
1816	0.368494
575	0.368458
3852	0.368455
5356	0.36836
3483	0.368322
84148	0.368273
157922	0.368144
4924	0.36798
25975	0.367941
777	0.367906
84941	0.367891
3400	0.367868
22986	0.367822
3814	0.367792
11273	0.367768
5739	0.367758
3694	0.367737
132660	0.367676
27443	0.367587
6860	0.367556
51599	0.36749
55177	0.36749
64375	0.367341
64714	0.367295
939	0.367284
10069	0.367204
388585	0.36718
51071	0.367118
126133	0.367118
4153	0.367072
9615	0.366956
6358	0.366919
56479	0.366916
10467	0.366709
7371	0.36667
9855	0.366658
51506	0.366512
3955	0.366505
344558	0.366302
57650	0.366273
7005	0.366258
5738	0.36612
11236	0.366086
79568	0.366061
51569	0.365999
1946	0.365946
10370	0.365894
3738	0.365811
50	0.365706
23381	0.36565
7021	0.36561
64746	0.365593
5892	0.365533
23157	0.36544
51340	0.365338
84812	0.365234
84525	0.36519
758	0.365159
23569	0.365093
8174	0.364908
3775	0.364799
80176	0.364765
164592	0.364705
57147	0.364692
7515	0.364577
112869	0.364432
9499	0.364392
6830	0.364372
1807	0.36426
2554	0.364161
55848	0.364084
9044	0.36404
84337	0.364015
4921	0.36398
9867	0.363921
10398	0.363904
54212	0.363855
2683	0.363831
347	0.363786
158	0.363784
56945	0.363756
84440	0.36364
57703	0.363606
81605	0.36359
64718	0.363532
285527	0.363285
170622	0.363042
54939	0.363042
22911	0.362907
26190	0.3629
55234	0.362886
8985	0.362856
1571	0.36284
3295	0.362725
80014	0.362664
90865	0.362662
942	0.362593
2532	0.362535
583	0.362523
79446	0.362523
10516	0.362492
5819	0.362491
4651	0.362469
51764	0.362457
4512	0.362391
80013	0.362368
54935	0.362364
64943	0.362339
51028	0.362318
54969	0.362286
11333	0.362271
3785	0.362234
677	0.362175
3359	0.362163
6530	0.362139
4598	0.362085
79657	0.361955
93649	0.361919
57104	0.361743
8924	0.361739
27141	0.361727
89797	0.361659
5763	0.361657
8539	0.361636
81887	0.361621
387893	0.361574
6736	0.361547
7135	0.361509
51655	0.361459
55964	0.361447
1583	0.361443
2139	0.361363
491	0.361342
54487	0.361307
8439	0.361285
9702	0.361274
64759	0.361259
51451	0.361195
5316	0.361106
2103	0.360995
4644	0.360975
56997	0.360969
5275	0.360844
1791	0.360812
79005	0.360668
327	0.360539
10007	0.360484
51231	0.360337
84823	0.360246
113	0.360245
57670	0.360227
54606	0.360151
2138	0.360148
85476	0.360042
29995	0.360041
51069	0.360041
55827	0.360041
79720	0.360033
1847	0.360016
57617	0.359994
79890	0.359954
64777	0.359946
340719	0.359878
84256	0.359808
54908	0.359745
1462	0.359745
712	0.359674
79768	0.35953
56905	0.359487
55122	0.359318
64061	0.359306
3698	0.359257
65095	0.359208
56302	0.35919
3625	0.359188
722	0.359166
246329	0.359144
646	0.359136
55011	0.358963
10847	0.35895
23764	0.358933
9510	0.358912
6011	0.358901
1979	0.3588
2018	0.3588
9354	0.358795
54894	0.358762
91582	0.358688
79643	0.358637
80333	0.358623
4147	0.358525
11216	0.358517
64506	0.358487
23627	0.358454
54505	0.358371
7075	0.358366
9825	0.358223
977	0.358213
64840	0.35818
4988	0.358095
10209	0.358028
9338	0.357947
57605	0.35792
3236	0.357765
26240	0.357757
319	0.357701
57559	0.3577
9550	0.35768
11339	0.357603
79800	0.357556
4762	0.357539
5547	0.357535
140460	0.35734
51665	0.35734
9915	0.357226
130497	0.357185
2046	0.357183
2632	0.357166
26140	0.357071
23659	0.357009
85359	0.356928
2740	0.356919
80230	0.356876
51447	0.356818
4521	0.356737
9175	0.356735
23598	0.356728
7390	0.356708
163786	0.35666
284086	0.35665
283212	0.35665
51454	0.356634
83461	0.356618
3849	0.356604
51760	0.356509
9162	0.356425
51171	0.356422
23094	0.356374
2946	0.356372
5442	0.356271
1466	0.356239
10564	0.356031
627	0.355998
5471	0.355963
9873	0.35591
64374	0.355831
10766	0.355717
10009	0.355684
6317	0.355613
3915	0.355567
26960	0.355486
55611	0.355444
117157	0.355415
6752	0.355396
84767	0.35532
8029	0.355231
23051	0.355201
22882	0.355201
11274	0.355194
23281	0.35514
5671	0.355108
4817	0.355089
11235	0.35506
5936	0.355042
4643	0.354945
51699	0.354888
22976	0.354838
84197	0.354792
269	0.35479
25853	0.35479
6697	0.354778
1837	0.354708
28973	0.354654
9342	0.354561
8341	0.354561
157310	0.35453
5138	0.354523
6723	0.354478
11104	0.354364
51465	0.354335
56907	0.35427
285855	0.354171
23481	0.354171
23246	0.35417
7402	0.354133
6887	0.354122
5524	0.354007
100129759	0.353945
23321	0.353909
94241	0.353868
64216	0.353849
8463	0.35383
9859	0.353794
23583	0.353697
23119	0.35364
29058	0.353617
7447	0.353613
1069	0.353491
5455	0.353452
9027	0.353343
8516	0.353331
2786	0.353179
1447	0.353142
65989	0.353053
54331	0.353024
1943	0.352931
23539	0.352853
84932	0.352755
10486	0.352712
80781	0.352661
3581	0.352627
129807	0.352607
2643	0.352587
1618	0.352508
1446	0.352489
1825	0.352464
10563	0.352409
51157	0.352393
22937	0.35239
27329	0.352279
1844	0.352226
57698	0.352223
5817	0.352187
55312	0.352166
55741	0.352142
117581	0.352139
1815	0.352085
23549	0.352064
10469	0.351644
6493	0.351578
23114	0.351568
53822	0.35155
134957	0.35145
26001	0.35145
283518	0.351382
5004	0.351369
22801	0.351242
63893	0.351128
3712	0.351075
196477	0.351049
9542	0.35096
11319	0.350942
93343	0.350885
11196	0.350831
5828	0.350784
80726	0.350781
3195	0.35072
7296	0.350716
26751	0.350692
116349	0.350686
4074	0.350613
147945	0.350524
4050	0.350313
4317	0.350294
2977	0.350278
1176	0.350129
9066	0.350035
25980	0.349974
9437	0.349924
11142	0.349817
1039	0.349754
1013	0.349671
5866	0.349609
9744	0.349506
2775	0.349422
401	0.349377
1945	0.349326
51132	0.349304
80303	0.349299
221016	0.349152
2876	0.349105
27246	0.349101
29992	0.349003
146	0.348961
3161	0.348889
84875	0.348854
8520	0.348801
3811	0.348751
5320	0.348732
3485	0.348542
93185	0.348421
79784	0.348401
9924	0.348296
4326	0.34821
136227	0.348149
29777	0.348149
23492	0.34813
2641	0.348111
7433	0.348078
3766	0.34795
59345	0.347849
60485	0.347764
116	0.347759
6731	0.347715
56886	0.347712
9087	0.347554
3382	0.347516
158471	0.347484
8433	0.347429
55330	0.347428
4162	0.347391
9228	0.347263
10681	0.347217
1152	0.347088
6659	0.34704
81847	0.347006
64599	0.347003
7582	0.346937
3351	0.346865
64115	0.346862
3763	0.346733
3386	0.346714
55644	0.346453
4254	0.346187
6344	0.346133
54583	0.346103
41	0.346084
754	0.345974
26135	0.345939
55829	0.345931
9984	0.345878
5889	0.345875
3638	0.345865
10973	0.345684
4629	0.345595
3600	0.345556
2642	0.34542
23413	0.345401
2572	0.345363
255488	0.345294
26054	0.345168
3487	0.345086
1746	0.345061
126393	0.345011
3960	0.345
5042	0.344976
9662	0.344933
55612	0.344895
4610	0.344892
29997	0.344793
3679	0.344741
29085	0.344731
56658	0.344563
2649	0.344543
9445	0.344449
11155	0.344427
10612	0.344417
57489	0.344385
64100	0.344341
2592	0.344262
1244	0.344258
729	0.344253
339965	0.344178
79364	0.344141
10411	0.344097
221527	0.344085
3577	0.343822
7134	0.343724
57223	0.34372
84324	0.343678
4061	0.343636
50511	0.343576
81693	0.343551
2784	0.343545
7265	0.343532
126070	0.343479
84310	0.343297
57048	0.343295
240	0.343287
9887	0.34321
256281	0.343135
8654	0.343039
9975	0.343002
6018	0.342987
9180	0.342886
5646	0.342863
1663	0.342794
2920	0.342784
1879	0.34272
11230	0.342695
26249	0.342574
1196	0.342528
55809	0.34245
7145	0.342326
10239	0.34232
2790	0.34223
79637	0.342127
2785	0.342126
55819	0.342118
5341	0.34211
5818	0.342071
6695	0.342061
652	0.341987
1365	0.341971
2550	0.341867
3906	0.341862
113026	0.341785
183	0.341678
54850	0.341665
148327	0.341629
10666	0.341556
92840	0.341542
1364	0.341411
5447	0.341371
9320	0.34135
2222	0.341348
5255	0.341326
3964	0.341277
22931	0.341176
7095	0.341004
1513	0.340949
80739	0.340926
340205	0.340924
114132	0.340924
8745	0.340916
89790	0.340758
109	0.340585
6351	0.340544
29767	0.340404
429	0.340382
55435	0.340319
5653	0.340005
201516	0.339846
2056	0.339801
10497	0.339686
25831	0.339586
51031	0.339521
57827	0.339495
326624	0.339465
8698	0.339379
51105	0.339341
51230	0.339341
84904	0.339236
4681	0.339231
3211	0.339106
2788	0.339062
64081	0.339057
8263	0.33895
65266	0.338761
10472	0.338749
155	0.33866
4909	0.33865
64949	0.338521
10558	0.33839
63915	0.338331
146845	0.338207
3696	0.33811
28969	0.33808
55223	0.337918
56676	0.337911
8139	0.337883
7073	0.337717
54433	0.337716
84313	0.337685
11258	0.337654
80023	0.337652
8527	0.337594
116369	0.337455
2702	0.337214
388552	0.337194
7106	0.3371
10116	0.337081
25945	0.337061
6579	0.33705
2787	0.337015
7163	0.33699
3973	0.336949
9814	0.33693
7422	0.336655
8464	0.336616
7298	0.336532
3484	0.33651
1155	0.33637
159296	0.336352
51347	0.336338
140691	0.336325
51554	0.33629
4604	0.336226
94235	0.335995
160622	0.335978
1896	0.335967
8861	0.335944
54997	0.335869
1805	0.335849
79858	0.335814
23266	0.335791
8933	0.335785
64218	0.33577
3592	0.335754
5125	0.335383
5746	0.335307
64403	0.335282
8563	0.335064
10870	0.335045
22914	0.335045
8449	0.334991
4625	0.334929
27347	0.334919
4004	0.334918
23593	0.334849
64582	0.334605
3266	0.334583
83595	0.334567
55871	0.334536
57862	0.33443
282991	0.334389
3207	0.334228
83746	0.334189
4907	0.334166
93664	0.334101
9472	0.334022
6404	0.333809
3170	0.333791
261734	0.333748
5028	0.333726
2660	0.333715
79763	0.333647
22943	0.333604
10859	0.333487
717	0.333465
22983	0.333444
3784	0.333356
26580	0.333333
5630	0.33332
4758	0.333319
29091	0.333056
11092	0.33305
25930	0.332996
10272	0.332986
9271	0.3329
4897	0.332865
3371	0.332842
53616	0.332814
6586	0.332791
9595	0.332598
2520	0.332543
174	0.33252
53904	0.332467
51193	0.332386
1990	0.33224
10268	0.332206
29956	0.332064
2806	0.331944
65108	0.331814
8639	0.331639
1889	0.331624
4660	0.331526
91544	0.331517
23348	0.331492
127703	0.331351
79090	0.3313
9568	0.33128
554	0.331249
4494	0.331136
8497	0.331077
2195	0.331011
830	0.330966
5143	0.330881
5137	0.330881
5153	0.330881
1944	0.330811
158798	0.330767
51427	0.3307
9603	0.330681
10487	0.330475
3765	0.330394
285	0.330331
4150	0.330321
3439	0.330237
221692	0.330236
161742	0.330218
10483	0.330202
23270	0.330167
84705	0.33014
51103	0.330004
25884	0.329911
833	0.329852
55803	0.329852
126272	0.329849
79613	0.329764
799	0.329695
10846	0.329517
2769	0.329494
9816	0.329394
26092	0.329392
7200	0.329329
84661	0.329309
5875	0.329117
10295	0.328951
64109	0.328941
23369	0.328796
164656	0.328639
2735	0.328447
2045	0.328352
27297	0.328325
4908	0.328293
90441	0.328138
22974	0.328123
8796	0.328007
2006	0.327948
7706	0.327919
84988	0.32788
40	0.327805
715	0.327761
28985	0.327758
10139	0.327749
90102	0.327651
5260	0.327492
8555	0.327398
4543	0.327361
91522	0.327347
3209	0.327328
22853	0.327322
8703	0.327251
947	0.327148
8302	0.32714
57178	0.327038
1525	0.326986
112755	0.326975
3753	0.326827
8914	0.326782
10938	0.326764
85464	0.326687
8013	0.326665
1238	0.326603
3680	0.3265
11343	0.326351
3421	0.326346
64792	0.326311
25827	0.326189
3040	0.326038
7373	0.325884
81570	0.325776
9907	0.325758
28977	0.325659
94103	0.325659
200539	0.32565
643	0.325604
978	0.325562
4324	0.325552
25801	0.325462
6992	0.325398
57175	0.32492
56259	0.324884
6505	0.324856
259197	0.324626
65993	0.324576
9738	0.324475
57379	0.324427
5570	0.324417
81873	0.324377
54973	0.324188
3075	0.324067
53339	0.324065
2894	0.324017
255626	0.324016
221613	0.324016
3017	0.323996
4438	0.323993
84838	0.323973
50937	0.323969
23506	0.323889
22795	0.323794
137735	0.323625
26985	0.323602
9911	0.323487
7399	0.323426
8321	0.32338
80223	0.323229
148170	0.323206
10460	0.323122
2239	0.323071
6515	0.323061
84707	0.323022
7453	0.323
23328	0.322932
55701	0.322852
56605	0.32268
57563	0.322362
4848	0.322339
6843	0.322311
5395	0.322156
2323	0.322141
6770	0.322034
9022	0.321874
64787	0.321733
80028	0.321714
4184	0.321713
25803	0.321593
1373	0.321323
4057	0.32131
9075	0.32126
51205	0.321257
26100	0.321143
200523	0.321141
10314	0.320965
5506	0.320954
10863	0.320905
23635	0.320766
23086	0.320761
5020	0.320638
83547	0.320417
1140	0.320389
666	0.320335
55322	0.320304
55	0.32028
2936	0.320219
51250	0.320063
632	0.319758
6599	0.319756
794	0.319675
163590	0.319531
64398	0.319488
2146	0.319468
1811	0.319466
23210	0.319451
10249	0.319264
5256	0.319158
8740	0.318887
3933	0.318725
25870	0.318687
252983	0.318655
55770	0.318406
84901	0.318397
23031	0.31827
84224	0.318064
196383	0.318001
54998	0.317741
653499	0.317633
1271	0.317559
744	0.31754
54927	0.317539
53944	0.317518
54843	0.317459
3241	0.317455
22980	0.317407
3952	0.317392
1440	0.317194
1268	0.316972
4647	0.316903
64326	0.316887
4224	0.316795
54906	0.316789
201294	0.316767
56911	0.316676
3491	0.316598
1718	0.316491
1128	0.316447
7979	0.316406
4684	0.316356
720	0.31635
115426	0.31633
899	0.31613
9355	0.316048
55565	0.316036
220136	0.316018
1636	0.315924
4321	0.315822
51440	0.31579
10528	0.315699
1520	0.315527
79649	0.31552
10591	0.315519
1009	0.3154
6905	0.315374
80149	0.315214
94039	0.315042
79939	0.315026
1129	0.315023
197259	0.315013
3434	0.314964
8425	0.314937
4745	0.314937
4753	0.314937
1954	0.314937
2201	0.314908
10898	0.314829
246100	0.314768
10842	0.31473
84100	0.314715
80031	0.314681
4037	0.314651
163732	0.314648
11278	0.314585
8270	0.31454
5274	0.314521
25953	0.314442
2937	0.314392
2922	0.314258
124912	0.314226
6584	0.314107
6583	0.314107
54221	0.314096
3233	0.314092
25818	0.314083
7424	0.314029
2277	0.314027
51024	0.313986
10641	0.313834
9468	0.313742
23336	0.313625
713	0.313614
1182	0.313605
9378	0.313581
79948	0.313539
79075	0.313491
27434	0.313489
54102	0.313471
134492	0.313189
25878	0.313189
154796	0.31307
60493	0.313052
115827	0.313047
56906	0.312696
10981	0.312694
8334	0.312643
1158	0.312643
9353	0.312588
28987	0.312586
1482	0.31244
2589	0.312429
3249	0.312345
11194	0.312284
8807	0.312129
820	0.312091
55902	0.312047
25901	0.311891
9152	0.311678
59277	0.311594
117178	0.311434
158055	0.311408
9205	0.31134
889	0.311246
79142	0.311245
28234	0.311215
10599	0.311214
5191	0.311209
149233	0.311199
7143	0.311144
6435	0.310799
5648	0.310796
6536	0.310723
4284	0.31069
3778	0.310684
9085	0.310557
5644	0.310128
4034	0.310003
6399	0.31
4225	0.309958
57546	0.309898
114548	0.30987
196441	0.309851
90488	0.30978
5920	0.309602
3078	0.309596
23241	0.309499
5009	0.309443
2395	0.309281
5593	0.309225
133	0.309196
714	0.309181
51373	0.309129
4359	0.309129
55308	0.309085
2044	0.309066
4237	0.308951
84570	0.308905
1666	0.308894
6863	0.30884
78988	0.308693
4059	0.308693
9854	0.308693
57396	0.308629
90411	0.308581
54557	0.308508
6585	0.308487
140465	0.308485
783	0.308418
83463	0.308391
79882	0.308345
25776	0.308318
53637	0.308297
4232	0.308201
79092	0.308192
22834	0.308181
127933	0.308092
2719	0.308087
4807	0.308052
716	0.308041
959	0.307957
3574	0.307661
5649	0.307654
6360	0.307527
5937	0.307519
8404	0.307473
85365	0.307365
148223	0.307347
91653	0.307256
7079	0.307238
8224	0.307128
3048	0.307109
8468	0.307103
55072	0.307015
3445	0.306815
6535	0.306804
887	0.306737
989	0.306637
3812	0.306637
115817	0.306567
5319	0.306526
2054	0.306489
728358	0.306364
347688	0.306318
1952	0.306202
5015	0.306201
3751	0.306186
5498	0.306155
6668	0.30613
79047	0.306086
2826	0.306053
6005	0.306038
7546	0.305989
433	0.305916
54920	0.305908
55775	0.305861
8675	0.305838
84962	0.305662
4956	0.305573
23303	0.30554
28952	0.305524
10922	0.305494
5874	0.305234
5349	0.305146
57534	0.305127
3595	0.305125
55109	0.304798
284131	0.304717
64601	0.304673
124460	0.304594
197	0.304537
387338	0.304442
50859	0.304357
10935	0.30415
9704	0.304132
11080	0.304105
7288	0.303938
1617	0.303786
55160	0.303778
4784	0.303742
10544	0.303724
10068	0.303719
5021	0.303672
2817	0.303621
10747	0.303568
4128	0.303303
2181	0.303303
6615	0.303226
90594	0.303142
3854	0.303044
727	0.30304
1998	0.302899
3670	0.302898
9465	0.302839
1448	0.302781
79780	0.302651
161725	0.302649
727761	0.302649
51218	0.302649
11101	0.302649
1755	0.302639
56648	0.302509
83475	0.302509
1366	0.302355
5165	0.302229
85456	0.302063
84258	0.302004
189	0.301991
79156	0.301974
55847	0.301881
114049	0.30188
83549	0.301821
54108	0.301796
79661	0.301686
3381	0.30164
5743	0.301596
337867	0.301558
2561	0.301529
23024	0.301528
92359	0.301484
6580	0.301461
57472	0.301421
8048	0.30137
4485	0.301234
9050	0.301138
3362	0.301084
55937	0.301035
55153	0.300662
2205	0.300652
116461	0.300593
1471	0.300591
3077	0.30043
10743	0.300374
3028	0.300373
9630	0.300343
9061	0.300122
3920	0.30009
762	0.300056
23555	0.300006
2571	0.299643
8774	0.299143
4123	0.299129
58157	0.299101
1632	0.299078
9806	0.298968
7216	0.298956
55081	0.298919
8840	0.298805
55854	0.298583
54732	0.298583
84263	0.298583
51126	0.298583
80097	0.298583
51571	0.298583
131076	0.298583
7873	0.298583
2739	0.298583
23170	0.298583
55831	0.298583
3632	0.298491
8193	0.298475
55884	0.298474
83714	0.298316
50805	0.298315
5081	0.298301
51399	0.298269
730	0.298181
64407	0.298102
27340	0.297993
6614	0.297991
7922	0.297909
114571	0.29785
10983	0.297763
203522	0.297763
54872	0.297499
26148	0.297461
3567	0.297404
9373	0.297383
54891	0.297372
283899	0.297371
1877	0.297248
84935	0.297027
79073	0.297027
338599	0.297025
26476	0.297025
10906	0.297025
140707	0.297025
54764	0.297025
4253	0.297025
23382	0.297025
51154	0.297025
28998	0.297025
10613	0.297025
84498	0.296984
57524	0.296932
64386	0.296874
49855	0.296863
6346	0.296828
1644	0.296785
2119	0.296785
23780	0.296785
55699	0.296676
10495	0.296673
10653	0.296621
4833	0.296552
54806	0.296397
10332	0.29626
278	0.296151
8562	0.296149
1119	0.29612
51244	0.296038
196374	0.295961
7356	0.295955
28955	0.295934
5662	0.295912
219844	0.295722
80308	0.295706
3623	0.295694
65082	0.295686
7174	0.295578
54517	0.295578
83473	0.295578
81542	0.295578
6869	0.29549
10300	0.295333
79187	0.295303
3593	0.295248
7378	0.295019
55243	0.294681
93661	0.294442
10550	0.294405
57555	0.294349
57453	0.29419
51700	0.29418
51018	0.294044
1008	0.294032
120425	0.293928
83444	0.293546
9110	0.293391
2944	0.293334
168667	0.293302
735	0.293292
9858	0.293187
6297	0.293029
257218	0.292987
11132	0.292956
6555	0.29287
3772	0.29277
2170	0.292755
5806	0.292721
5681	0.292712
9701	0.29246
22870	0.292459
404734	0.292459
26057	0.292459
2140	0.292395
26059	0.29238
51248	0.292368
51592	0.292291
7881	0.292288
605	0.292256
29099	0.292254
89858	0.292222
5458	0.29219
57541	0.29219
5261	0.29213
435	0.292087
79602	0.291958
733	0.291893
51043	0.291858
2526	0.291785
154313	0.291527
270	0.291497
1475	0.291342
478	0.29129
64101	0.29129
92736	0.29129
11136	0.291289
10124	0.291287
2166	0.291106
151887	0.291106
10620	0.291106
55567	0.291106
1075	0.291058
80145	0.290941
3202	0.290865
3779	0.290844
55256	0.290749
6755	0.290514
8505	0.290496
25949	0.290495
4634	0.290495
65267	0.290495
24137	0.290437
23137	0.290419
528	0.290381
5357	0.290381
27127	0.290213
11024	0.290149
2125	0.289934
53407	0.289833
85444	0.289821
3860	0.289757
79723	0.289707
84277	0.28969
1299	0.28967
83983	0.289579
112401	0.289535
10110	0.289427
118426	0.289401
85417	0.289386
65061	0.289386
80018	0.289386
23552	0.289386
245711	0.289386
266743	0.289368
196403	0.289361
415	0.289336
1081	0.289214
9241	0.289162
54862	0.289123
3357	0.289108
668	0.289034
1826	0.289032
9083	0.288863
23767	0.288862
7789	0.288858
80198	0.288777
25876	0.288708
133957	0.2886
8490	0.288464
8916	0.288334
776	0.288258
108	0.288225
91782	0.288214
220082	0.288148
9879	0.288082
9121	0.288082
1638	0.28808
2517	0.28808
51056	0.28808
10644	0.28808
54914	0.28808
121457	0.28808
201158	0.28808
137994	0.28808
10446	0.28808
1758	0.28792
6295	0.287754
4922	0.287585
5727	0.287328
1668	0.287277
9294	0.287241
84911	0.287118
7498	0.286974
9882	0.286879
55814	0.28683
54796	0.28683
10765	0.28683
22807	0.286595
8832	0.286511
55666	0.286491
143187	0.286392
94239	0.286161
969	0.286161
9308	0.286161
56903	0.28616
6894	0.28616
5150	0.28616
257202	0.28616
4499	0.28616
2879	0.28616
8331	0.28616
8342	0.28616
64895	0.28616
2880	0.28616
4504	0.28616
4938	0.28616
8340	0.28616
55506	0.28616
2624	0.28616
1960	0.28616
55766	0.28616
29893	0.28616
7023	0.28616
200315	0.28616
6582	0.28616
10561	0.28616
129685	0.28616
84560	0.28616
8369	0.28616
317772	0.28616
4490	0.28616
4776	0.28616
4939	0.28616
2878	0.28616
196883	0.28616
85235	0.28616
3669	0.28616
51728	0.28616
2877	0.28616
3013	0.28616
50940	0.28616
8345	0.28616
10623	0.28616
8348	0.28616
1748	0.286118
51547	0.286118
90249	0.286118
83637	0.286095
5910	0.286094
242	0.28589
63940	0.285848
7517	0.285758
7004	0.285715
8540	0.285714
3976	0.285705
1489	0.285704
133396	0.285704
10475	0.285701
669	0.285675
55867	0.285672
552	0.285637
9340	0.285608
5267	0.285571
10380	0.28551
23654	0.285428
11311	0.28526
84280	0.285198
4325	0.285048
140462	0.284888
1992	0.284848
83897	0.284827
8742	0.284824
64965	0.284731
79083	0.284707
4919	0.284673
790955	0.284514
57038	0.284514
55173	0.284514
25939	0.284514
64207	0.284494
79899	0.284492
27202	0.284482
64847	0.284475
90113	0.284475
29952	0.284475
92806	0.284475
1675	0.28445
7201	0.284367
43	0.284343
9990	0.284337
6558	0.284336
1903	0.284297
23181	0.284287
11153	0.284257
25763	0.284257
55320	0.284219
23126	0.284219
10541	0.284219
4538	0.284219
3902	0.284198
3071	0.284129
57158	0.284086
3586	0.284023
54987	0.283944
63929	0.28388
63897	0.28388
6405	0.283801
5179	0.283472
51293	0.283259
10616	0.28325
2914	0.282997
201299	0.282982
9296	0.282819
10360	0.282818
27067	0.282818
7353	0.282808
2792	0.282779
3720	0.282766
4210	0.282746
5476	0.282655
6491	0.282628
9650	0.282628
114932	0.282619
10513	0.282541
386618	0.282494
84056	0.282471
23197	0.282423
1880	0.282397
7675	0.282364
8448	0.282317
8447	0.282317
83543	0.282241
6936	0.282237
114991	0.282237
6000	0.282237
10493	0.282237
22844	0.282237
2329	0.282237
55901	0.282237
54931	0.282237
6473	0.2822
6363	0.282182
54407	0.282165
6318	0.281984
81889	0.281957
55627	0.281957
10327	0.281956
6468	0.281889
26260	0.281889
8829	0.281863
84679	0.281776
3972	0.281687
51059	0.281586
79690	0.281528
10994	0.281526
113130	0.281526
54934	0.281505
8515	0.281494
8720	0.28138
6751	0.281312
7476	0.28129
130399	0.281247
64786	0.281239
483	0.281239
4976	0.281239
9675	0.281239
26046	0.281239
440026	0.281239
2537	0.281224
55197	0.281184
54915	0.281184
84319	0.281184
11054	0.281183
26298	0.281098
337880	0.281098
10785	0.280993
5669	0.280824
11234	0.28073
399665	0.280629
260294	0.280629
51754	0.280629
6588	0.280603
8287	0.280554
81539	0.28037
54680	0.280359
7592	0.280359
55599	0.280359
100131872	0.280358
145483	0.280358
26286	0.280358
23325	0.280358
80895	0.280329
64098	0.280329
83855	0.280279
114327	0.280257
4009	0.280242
6861	0.280201
54708	0.280169
9033	0.280169
944	0.280145
8460	0.280088
57662	0.279944
79796	0.27984
27097	0.279586
3104	0.279586
6753	0.279292
387923	0.27913
8076	0.279084
23212	0.27908
100133382	0.279051
161003	0.27905
6400	0.279023
25957	0.278985
5194	0.278957
